Name	goldstandard2
cg16273597	0.094548354
cg16273788	0.049842582
cg16274148	0.027447285
cg16275172	0.025982931
cg16276070	0.032558406
cg16276199	0.047323485
cg16280313	0.052474951
cg16280667	0.855097791
cg16280922	0.032501529
cg16281796	0.025567727
cg16282101	0.013060742
cg16282679	0.925731426
cg16284168	0.068004492
cg16284292	0.087322345
cg16286776	0.027645836
cg16290737	0.13361967
cg16293088	0.043959912
cg16293105	0.026898902
cg16293656	0.078804928
cg16295988	0.057417057
cg16296356	0.213345212
cg16297030	0.747880675
cg16298264	0.022579456
cg16298282	0.159601833
cg16299341	0.079430679
cg16301617	0.161476561
cg16302441	0.412755564
cg16303453	0.097177294
cg16303562	0.531621975
cg16306115	0.05580756
cg16306381	0.026565881
cg16307860	0.152025497
cg16310262	0.066956781
cg16310717	0.230521091
cg16312163	0.02200711
cg16312647	0.052425275
cg16312916	0.020530607
cg16313343	0.077891075
cg16313587	0.052457597
cg16315923	0.037716586
cg16317961	0.058933968
cg16319578	0.043570322
cg16321029	0.477137077
cg16323498	0.037607117
cg16326979	0.024270474
cg16328273	0.022836196
cg16330965	0.703220543
cg16332060	0.079033513
cg16332224	0.933488919
cg16332577	0.248188754
cg16336120	0.079450062
cg16338035	0.025187318
cg16338347	0.033387496
cg16338822	0.066785807
cg16339185	0.039358444
cg16340268	0.032117408
cg16340918	0.034379196
cg16341373	0.05245238
cg16343696	0.038537667
cg16345226	0.152930909
cg16345880	0.058778977
cg16348491	0.03754509
cg16351002	0.756094561
cg16351184	0.010118938
cg16352283	0.155424547
cg16353413	0.046163954
cg16353836	0.021324122
cg16354207	0.108732946
cg16356516	0.799896571
cg16356956	0.878133709
cg16357381	0.063068654
cg16358738	0.93115956
cg16358826	0.110908179
cg16360444	0.082372984
cg16361890	0.317018544
cg16362133	0.034248286
cg16363586	0.106288493
cg16366323	0.041730885
cg16367027	0.758388601
cg16372520	0.429002893
cg16376234	0.04762721
cg16377872	0.75174708
cg16377880	0.7567758
cg16379513	0.94626876
cg16381688	0.731712197
cg16381752	0.083386404
cg16382256	0.034821447
cg16382322	0.029260036
cg16382382	0.035254883
cg16386080	0.206659046
cg16386158	0.627464577
cg16391151	0.025211546
cg16391792	0.850260968
cg16393207	0.537286167
cg16394138	0.011874125
cg16396417	0.092073748
cg16396488	0.607957645
cg16396948	0.904875591
cg16398289	0.693466224
cg16399745	0.45609778
cg16400825	0.020720816
cg16404106	0.33050077
cg16404689	0.041093226
cg16405575	0.032969306
cg16405957	0.897347208
cg16406212	0.054936088
cg16408394	0.019351395
cg16408565	0.920598549
cg16408970	0.085675931
cg16409869	0.037789716
cg16411152	0.795574118
cg16413535	0.824152117
cg16414852	0.460805174
cg16414945	0.17475689
cg16415646	0.88998051
cg16417437	0.137997994
cg16417937	0.010312294
cg16418163	0.021211998
cg16418329	0.813448792
cg16418684	0.021811373
cg16419345	0.050636002
cg16420530	0.021743362
cg16420888	0.036774612
cg16421285	0.284293904
cg16421589	0.050749189
cg16425577	0.469230932
cg16426459	0.083114453
cg16427670	0.061858306
cg16428251	0.076616711
cg16431978	0.829098402
cg16434306	0.859747998
cg16434546	0.139352038
cg16438432	0.05369686
cg16442715	0.03264653
cg16443152	0.047050574
cg16443939	0.057799878
cg16444968	0.078934286
cg16449464	0.236080597
cg16449972	0.77577651
cg16454349	0.847270588
cg16462075	0.883461744
cg16463460	0.31880514
cg16464322	0.212757659
cg16465769	0.898032387
cg16466334	0.795502001
cg16467694	0.041460212
cg16469386	0.012664783
cg16470957	0.030932592
cg16473288	0.807995556
cg16474684	0.05766232
cg16474696	0.305057879
cg16477324	0.043992747
cg16478145	0.722212803
cg16478792	0.842079158
cg16479674	0.035623515
cg16480209	0.980235387
cg16481281	0.014530862
cg16482226	0.02915565
cg16483466	0.881092404
cg16483916	0.104773824
cg16486059	0.032458083
cg16488098	0.047807252
cg16488522	0.614336969
cg16490390	0.070521818
cg16491909	0.042226491
cg16492735	0.426106899
cg16494477	0.046024199
cg16494590	0.060871641
cg16495265	0.075116253
cg16501028	0.654219947
cg16501235	0.842365524
cg16504670	0.875134766
cg16504798	0.554489988
cg16505204	0.619567447
cg16505550	0.625004515
cg16505687	0.050471426
cg16508857	0.05750768
cg16509045	0.278039791
cg16509569	0.077539482
cg16509658	0.031996052
cg16511708	0.037364044
cg16512727	0.865245201
cg16515820	0.050715662
cg16516400	0.127316227
cg16517394	0.145636461
cg16519321	0.048554296
cg16519742	0.774310476
cg16521836	0.03267744
cg16522484	0.772965448
cg16523471	0.099127537
cg16523653	0.017576259
cg16524139	0.030318128
cg16525692	0.149950257
cg16525761	0.104430346
cg16527805	0.047165603
cg16529592	0.777515976
cg16530429	0.086322281
cg16534233	0.015218446
cg16535180	0.063688808
cg16536450	0.836995343
cg16536918	0.506173097
cg16537367	0.635465122
cg16538604	0.02254059
cg16539981	0.104368792
cg16540259	0.87205994
cg16540768	0.102392567
cg16541031	0.044955391
cg16543027	0.044107469
cg16543294	0.033216764
cg16544272	0.042583432
cg16545079	0.034746809
cg16545105	0.352017613
cg16547341	0.642835654
cg16547450	0.06255698
cg16547529	0.520990776
cg16551261	0.095418349
cg16551326	0.042937048
cg16555388	0.089691209
cg16557944	0.018760895
cg16558348	0.027693448
cg16564824	0.039778098
cg16567044	0.475175707
cg16570917	0.865461648
cg16571399	0.927044074
cg16574065	0.036011526
cg16575408	0.903577538
cg16579101	0.05088741
cg16579354	0.065894182
cg16580737	0.076706453
cg16581199	0.79549444
cg16582174	0.878637525
cg16582344	0.016459047
cg16584172	0.06744584
cg16584573	0.021391181
cg16584911	0.058255551
cg16585619	0.609596505
cg16585682	0.019775054
cg16588061	0.031628562
cg16592658	0.649355062
cg16593081	0.902857692
cg16597172	0.033972493
cg16598810	0.035088182
cg16604136	0.035966727
cg16604218	0.271140115
cg16604516	0.252151484
cg16605590	0.069201056
cg16606185	0.029572388
cg16606638	0.082620012
cg16607065	0.84641992
cg16608348	0.025108281
cg16608652	0.894166984
cg16609872	0.803564672
cg16609957	0.181490659
cg16612562	0.659478201
cg16612699	0.890989897
cg16613192	0.052932016
cg16614500	0.18201472
cg16615211	0.279773132
cg16616325	0.025209205
cg16616769	0.857273647
cg16619240	0.028974633
cg16620032	0.190213023
cg16620731	0.103004588
cg16621987	0.018524205
cg16625216	0.041681292
cg16626670	0.761128452
cg16628119	0.031230682
cg16628918	0.825715314
cg16632280	0.036324606
cg16632715	0.095431685
cg16632891	0.03123165
cg16636110	0.713962079
cg16636571	0.753246294
cg16638540	0.117946491
cg16639185	0.512580446
cg16639637	0.05805357
cg16640096	0.109666902
cg16641915	0.031236624
cg16645539	0.028287208
cg16648297	0.013695043
cg16648841	0.674183691
cg16652063	0.083641001
cg16652241	0.061406552
cg16652639	0.043441089
cg16653538	0.029954021
cg16657615	0.036516341
cg16658719	0.051442617
cg16659043	0.034599584
cg16660041	0.830418736
cg16660717	0.040695148
cg16664233	0.049572912
cg16665103	0.08373282
cg16666115	0.051377111
cg16666160	0.984622252
cg16666456	0.038671981
cg16668394	0.087092259
cg16672449	0.030215373
cg16673198	0.802252371
cg16677885	0.042948207
cg16678925	0.759770191
cg16685388	0.146025214
cg16685860	0.01166377
cg16687447	0.013311277
cg16688376	0.09457668
cg16688911	0.007247129
cg16689634	0.071166474
cg16691616	0.025402521
cg16692277	0.11119011
cg16695354	0.116763195
cg16698623	0.912505329
cg16698781	0.022236283
cg16701105	0.066385551
cg16703647	0.031433409
cg16705481	0.053020357
cg16706631	0.131750834
cg16708012	0.749182501
cg16708623	0.609073112
cg16708981	0.615112827
cg16711185	0.082853198
cg16713727	0.930921396
cg16713808	0.788438387
cg16714091	0.162881099
cg16715722	0.720480544
cg16717225	0.435789374
cg16718094	0.030841007
cg16718678	0.045599757
cg16718891	0.038968695
cg16720880	0.107992405
cg16721202	0.060233476
cg16721845	0.010714026
cg16722118	0.708482582
cg16722536	0.135385374
cg16723180	0.940014556
cg16725097	0.074384554
cg16725865	0.034714448
cg16728114	0.063023507
cg16729690	0.08945642
cg16729794	0.663858991
cg16731016	0.925487304
cg16731240	0.209144738
cg16732880	0.015185238
cg16732901	0.148202652
cg16738336	0.027804474
cg16739396	0.219590151
cg16739580	0.68143906
cg16740543	0.019606611
cg16741710	0.053037336
cg16743289	0.557700988
cg16743781	0.012555757
cg16744741	0.39618258
cg16745604	0.293410757
cg16745616	0.103244131
cg16746462	0.10537062
cg16746631	0.076142523
cg16746737	0.014620722
cg16747567	0.074467089
cg16749578	0.105380989
cg16749930	0.013721506
cg16750914	0.0196185
cg16752583	0.814010551
cg16752778	0.119921022
cg16753336	0.066053831
cg16756998	0.026982555
cg16757724	0.916486945
cg16758041	0.102550617
cg16761581	0.012316684
cg16762195	0.037552703
cg16762386	0.893337611
cg16763895	0.050393979
cg16769376	0.038289118
cg16769442	0.031588135
cg16770799	0.065875512
cg16771596	0.076279071
cg16772207	0.874415596
cg16772514	0.284257075
cg16773028	0.740233847
cg16773899	0.056117818
cg16774604	0.131677952
cg16777510	0.105023828
cg16777782	0.930206058
cg16777839	0.059797021
cg16778148	0.959363257
cg16778809	0.047364089
cg16778903	0.006992694
cg16779976	0.591500851
cg16786458	0.40020083
cg16786703	0.036630499
cg16787352	0.838235829
cg16787600	0.085534522
cg16790239	0.119675679
cg16791508	0.81541574
cg16792632	0.019214081
cg16792800	0.088149822
cg16793061	0.044867745
cg16793150	0.025579106
cg16794633	0.044842725
cg16794682	0.882561513
cg16796590	0.07739848
cg16797831	0.113712899
cg16799583	0.029230793
cg16799961	0.054296817
cg16802152	0.054883121
cg16802646	0.064484894
cg16803817	0.053085941
cg16812893	0.765910307
cg16814399	0.073551747
cg16816226	0.088828697
cg16817034	0.078174119
cg16817891	0.020796284
cg16821394	0.029099611
cg16822189	0.024685368
cg16823105	0.025063529
cg16824731	0.041947147
cg16825000	0.82575031
cg16825643	0.977906253
cg16826286	0.820524033
cg16826718	0.486702944
cg16829154	0.059397925
cg16829450	0.029772698
cg16831889	0.774222158
cg16832407	0.184783072
cg16833230	0.040121556
cg16833551	0.592729115
cg16834187	0.784050021
cg16834431	0.062519137
cg16837769	0.069145706
cg16842214	0.353084084
cg16842485	0.030282508
cg16847051	0.115467788
cg16848873	0.501330448
cg16852892	0.05059062
cg16853982	0.269124462
cg16854524	0.12611835
cg16854606	0.64972771
cg16855440	0.892360603
cg16855929	0.719067747
cg16858125	0.652366952
cg16860587	0.040056925
cg16860694	0.105886763
cg16861508	0.026813999
cg16862361	0.677840506
cg16862838	0.067161203
cg16863382	0.939199498
cg16863447	0.09090794
cg16864658	0.132756636
cg16864895	0.067935331
cg16869108	0.76395201
cg16870320	0.030981844
cg16872071	0.137344119
cg16872560	0.044485875
cg16873684	0.035626847
cg16873863	0.636456559
cg16878652	0.028479824
cg16879115	0.641198456
cg16880396	0.286387032
cg16883145	0.98465513
cg16883533	0.03064259
cg16884042	0.07958637
cg16884569	0.036774657
cg16886188	0.026904375
cg16886259	0.747843835
cg16891895	0.034573545
cg16893574	0.593659904
cg16893614	0.825071444
cg16896371	0.118788129
cg16896647	0.044709107
cg16898420	0.044523073
cg16899036	0.524308256
cg16899442	0.196289234
cg16900022	0.024752214
cg16902509	0.172437242
cg16904306	0.034604893
cg16904599	0.031843796
cg16905311	0.056007704
cg16907167	0.040491571
cg16907488	0.764649766
cg16907514	0.290002854
cg16907566	0.201690108
cg16908782	0.044467127
cg16909124	0.030677839
cg16909364	0.06045893
cg16910379	0.059705727
cg16910767	0.053870631
cg16911220	0.884285976
cg16913124	0.904027545
cg16914151	0.089425197
cg16917279	0.019736942
cg16918585	0.049783698
cg16920242	0.069844313
cg16923271	0.079125508
cg16924616	0.091481087
cg16925486	0.037850947
cg16925970	0.060168637
cg16927136	0.067919185
cg16927606	0.064927983
cg16928795	0.038431121
cg16929104	0.331718633
cg16932672	0.082673505
cg16933388	0.041505902
cg16933922	0.21055364
cg16937611	0.840283559
cg16940801	0.05004772
cg16940935	0.891342383
cg16941656	0.034906036
cg16944093	0.345245795
cg16948979	0.029588767
cg16949889	0.954660585
cg16950012	0.019650427
cg16953064	0.0298198
cg16953612	0.932237794
cg16954341	0.180827147
cg16954928	0.026384999
cg16956268	0.062219976
cg16957313	0.062629358
cg16957569	0.530525312
cg16958189	0.035596453
cg16959606	0.046909895
cg16959972	0.074374772
cg16961092	0.023929467
cg16961218	0.019349985
cg16962970	0.049640689
cg16964535	0.952660355
cg16967583	0.229668278
cg16969623	0.053252525
cg16970828	0.061435286
cg16977257	0.049256161
cg16978263	0.027090087
cg16979445	0.79167024
cg16983159	0.081572145
cg16984812	0.894818715
cg16984944	0.101032634
cg16986494	0.026858809
cg16986720	0.822613723
cg16990174	0.79536611
cg16992787	0.930492522
cg16993440	0.028304926
cg16993794	0.057838453
cg16994506	0.018075229
cg16998207	0.041249711
cg16998213	0.019178782
cg17001430	0.831940783
cg17002259	0.030047225
cg17004373	0.054452822
cg17006282	0.754289647
cg17009433	0.053582242
cg17009717	0.043269078
cg17010112	0.125461536
cg17016000	0.753086749
cg17017278	0.151671458
cg17018517	0.12980383
cg17018527	0.012582479
cg17020834	0.019892251
cg17021265	0.147883861
cg17022635	0.018987524
cg17022914	0.032899534
cg17026456	0.069301925
cg17027046	0.12927937
cg17028039	0.025067301
cg17029151	0.039217807
cg17029168	0.076904652
cg17030820	0.900541607
cg17031727	0.02396111
cg17034082	0.051173331
cg17034109	0.572460267
cg17036441	0.027752038
cg17037924	0.136208116
cg17038116	0.076482016
cg17040807	0.487034386
cg17043101	0.019449025
cg17043366	0.014145312
cg17044311	0.530955426
cg17044611	0.034176253
cg17045009	0.062050474
cg17048363	0.031883245
cg17048483	0.015634555
cg17049328	0.903381451
cg17050100	0.034983847
cg17051623	0.02851307
cg17054360	0.098032995
cg17055145	0.031770371
cg17055959	0.144895139
cg17057965	0.047485002
cg17058777	0.022952452
cg17061853	0.024270134
cg17063018	0.034192258
cg17063929	0.100835067
cg17065601	0.0270145
cg17066382	0.047979793
cg17067005	0.825846155
cg17067528	0.038489498
cg17067942	0.879350912
cg17067993	0.037135738
cg17071536	0.047484288
cg17071957	0.501566549
cg17072268	0.712811375
cg17074212	0.078505027
cg17076012	0.11501137
cg17076921	0.046820431
cg17078393	0.638240341
cg17079378	0.01157058
cg17080180	0.045148778
cg17080277	0.031311399
cg17083925	0.456824532
cg17084151	0.471673798
cg17084361	0.032416279
cg17085299	0.012402597
cg17088290	0.897424015
cg17090012	0.716588598
cg17092062	0.033661868
cg17093267	0.438805203
cg17095731	0.764932756
cg17095753	0.034307862
cg17095936	0.92280983
cg17096191	0.072206056
cg17099569	0.571126944
cg17102807	0.710323921
cg17105014	0.171057846
cg17108383	0.877663077
cg17108819	0.027262026
cg17109273	0.030411655
cg17115258	0.029272111
cg17118262	0.225707851
cg17119387	0.078833765
cg17119688	0.037791425
cg17122244	0.049113928
cg17122311	0.488331584
cg17124509	0.177045177
cg17124700	0.771802698
cg17127132	0.052502056
cg17127587	0.075159789
cg17127769	0.065482513
cg17127823	0.306617008
cg17129141	0.043229799
cg17129388	0.821970409
cg17130791	0.025397694
cg17133183	0.066199553
cg17133388	0.079614356
cg17135325	0.063032254
cg17138359	0.04755591
cg17140815	0.077531307
cg17141902	0.518882592
cg17142134	0.937032216
cg17142149	0.891889127
cg17142183	0.566907918
cg17142470	0.139618638
cg17145652	0.852043913
cg17145806	0.022560045
cg17146877	0.059140802
cg17150465	0.021059074
cg17154022	0.058968176
cg17155167	0.116871901
cg17155596	0.034158474
cg17158059	0.03748132
cg17159242	0.056478901
cg17159537	0.039447577
cg17161537	0.024515334
cg17162024	0.062661042
cg17162271	0.018266212
cg17163751	0.036226411
cg17164340	0.045418131
cg17165266	0.02584269
cg17165284	0.047539571
cg17165760	0.057247369
cg17166338	0.822800237
cg17166812	0.30938138
cg17168535	0.08896131
cg17169613	0.01346384
cg17169998	0.0414161
cg17170504	0.775374853
cg17171485	0.091452926
cg17171916	0.039266952
cg17173423	0.270576442
cg17176395	0.041762335
cg17176732	0.071287016
cg17177336	0.056077732
cg17177660	0.377813138
cg17177699	0.324751399
cg17177829	0.026666647
cg17178336	0.058872033
cg17178888	0.035955779
cg17179099	0.024622731
cg17179881	0.262708232
cg17181653	0.504718472
cg17183546	0.05806281
cg17183991	0.008629845
cg17185543	0.110162565
cg17185639	0.769964164
cg17186163	0.229962072
cg17186444	0.022643843
cg17186803	0.387114704
cg17188046	0.050938776
cg17188169	0.893458628
cg17189058	0.031208365
cg17189494	0.2057302
cg17190608	0.013911854
cg17191178	0.058720753
cg17191715	0.852829439
cg17192247	0.185944132
cg17194182	0.058175905
cg17198722	0.034795818
cg17199483	0.140227447
cg17199658	0.176600915
cg17200465	0.378224645
cg17204557	0.887379117
cg17207590	0.368502212
cg17208363	0.102798815
cg17210604	0.051305892
cg17213552	0.020663779
cg17214107	0.196949141
cg17215680	0.053198332
cg17217654	0.043126355
cg17217677	0.961946375
cg17223189	0.029082743
cg17225169	0.874423774
cg17228833	0.02568933
cg17229197	0.77644378
cg17229388	0.776544429
cg17232861	0.930471326
cg17233506	0.811640703
cg17233601	0.685176991
cg17234150	0.198005071
cg17236617	0.032390991
cg17237063	0.113876665
cg17237813	0.821089882
cg17237881	0.938899513
cg17238009	0.814021755
cg17239761	0.079361614
cg17240454	0.931396133
cg17240496	0.021672662
cg17240836	0.048413465
cg17240987	0.102039759
cg17241013	0.060177127
cg17241310	0.45343843
cg17241657	0.074811062
cg17243643	0.863548475
cg17248183	0.053116988
cg17250929	0.507232319
cg17251713	0.479512588
cg17252960	0.084446227
cg17253459	0.925364059
cg17255302	0.866701473
cg17256157	0.053831772
cg17256555	0.063832705
cg17257175	0.081844116
cg17258195	0.816558935
cg17259265	0.900736769
cg17259741	0.024169261
cg17260124	0.917835305
cg17260449	0.054924503
cg17260725	0.047547435
cg17260954	0.748532987
cg17261830	0.012243391
cg17263089	0.911697803
cg17264470	0.902179564
cg17264618	0.145989381
cg17267493	0.893170926
cg17269277	0.0543038
cg17272094	0.826760044
cg17272491	0.020508741
cg17272843	0.110226364
cg17274064	0.153908423
cg17274742	0.895596403
cg17277939	0.868064087
cg17279839	0.110954472
cg17280624	0.05354594
cg17281600	0.62253307
cg17283268	0.021303132
cg17285325	0.03882689
cg17286640	0.058593106
cg17289734	0.040507194
cg17291001	0.870241265
cg17293470	0.025108435
cg17293641	0.017624175
cg17296078	0.146801333
cg17298704	0.892268586
cg17301902	0.081329044
cg17302852	0.06312236
cg17303299	0.054573962
cg17304433	0.035441261
cg17304878	0.013135429
cg17305187	0.034867333
cg17306637	0.671576174
cg17307280	0.039699099
cg17316750	0.048016471
cg17317962	0.01666118
cg17319849	0.036038867
cg17324128	0.143710193
cg17324707	0.024124319
cg17327492	0.818384852
cg17328659	0.055885672
cg17329164	0.499636644
cg17329249	0.080058424
cg17329518	0.031768171
cg17330200	0.068524441
cg17332016	0.051689607
cg17333479	0.07203752
cg17336076	0.221393569
cg17338258	0.740031718
cg17338403	0.049253528
cg17339202	0.136998789
cg17341358	0.02341483
cg17341703	0.056583901
cg17342283	0.051631331
cg17342759	0.756761177
cg17345480	0.052000576
cg17346022	0.741172686
cg17346115	0.030513264
cg17347253	0.510920391
cg17347389	0.08375034
cg17347634	0.318796849
cg17349199	0.767700191
cg17349753	0.137894861
cg17350448	0.08912622
cg17351385	0.100539644
cg17352004	0.641023893
cg17353431	0.059629696
cg17356181	0.025438643
cg17356252	0.559806015
cg17356532	0.057870009
cg17356733	0.408944248
cg17357865	0.026721762
cg17361154	0.161352047
cg17361641	0.012768554
cg17364922	0.02835762
cg17366294	0.152922586
cg17366325	0.067730904
cg17371067	0.014947342
cg17371081	0.031476508
cg17376813	0.825394016
cg17378989	0.165172166
cg17380128	0.027965624
cg17383958	0.056681091
cg17384214	0.910428196
cg17385448	0.392692521
cg17385674	0.044914305
cg17386181	0.841829196
cg17386185	0.094305184
cg17386433	0.028353698
cg17387916	0.04967023
cg17388484	0.086178577
cg17389295	0.04983773
cg17389519	0.232572885
cg17391474	0.056138642
cg17391877	0.856618086
cg17393296	0.030314683
cg17397420	0.584971727
cg17397493	0.658382908
cg17398283	0.925254946
cg17398595	0.191119251
cg17398613	0.82571223
cg17399352	0.024343495
cg17400229	0.043590069
cg17403875	0.01194752
cg17404081	0.029048693
cg17404605	0.025731711
cg17404915	0.072713222
cg17405586	0.749396446
cg17408647	0.032864952
cg17408686	0.363919342
cg17409393	0.035720156
cg17410236	0.033629516
cg17412258	0.088600336
cg17412560	0.632930128
cg17413703	0.078787517
cg17414107	0.458979204
cg17414431	0.034403281
cg17415555	0.0211009
cg17415721	0.12093671
cg17416146	0.03903728
cg17416608	0.018246063
cg17417054	0.04388974
cg17417191	0.083215731
cg17420360	0.014694097
cg17421623	0.229259614
cg17422427	0.029157271
cg17423978	0.719346812
cg17425224	0.162664399
cg17425616	0.084087009
cg17428423	0.059962031
cg17428950	0.02274824
cg17429424	0.02143452
cg17430393	0.03499687
cg17431739	0.210932104
cg17439694	0.782787692
cg17441778	0.047076031
cg17445987	0.038629762
cg17446142	0.892394792
cg17451138	0.043300213
cg17452277	0.025131206
cg17453778	0.233179216
cg17455591	0.08144147
cg17456704	0.108089083
cg17457560	0.05499306
cg17460095	0.018560072
cg17460386	0.262878437
cg17460846	0.063162304
cg17461214	0.730705539
cg17463527	0.85120543
cg17465219	0.039103064
cg17465304	0.847687685
cg17465631	0.215976166
cg17465827	0.240257998
cg17466535	0.036961789
cg17466768	0.091655822
cg17468440	0.101297933
cg17468841	0.0209405
cg17469356	0.063419695
cg17469479	0.797965605
cg17469978	0.065799144
cg17470143	0.837504367
cg17470637	0.05478773
cg17470697	0.026220425
cg17471019	0.028410062
cg17471102	0.697209585
cg17471928	0.064835919
cg17475456	0.152896491
cg17477756	0.106915928
cg17480438	0.502268207
cg17482740	0.56865243
cg17483510	0.065483978
cg17484237	0.09021457
cg17488985	0.050536211
cg17489752	0.062974285
cg17491456	0.213120343
cg17496788	0.738674128
cg17496921	0.21339684
cg17497271	0.053732455
cg17498321	0.047625024
cg17498523	0.050188432
cg17499294	0.81231752
cg17500329	0.886820108
cg17500962	0.654315578
cg17501569	0.931437987
cg17502536	0.919914384
cg17503456	0.03744246
cg17503750	0.721956769
cg17504145	0.760589565
cg17504464	0.043941789
cg17505428	0.031547137
cg17505757	0.14813818
cg17506742	0.042315669
cg17509612	0.097220295
cg17509807	0.031992528
cg17509872	0.170311171
cg17511416	0.035071337
cg17518825	0.518464568
cg17518962	0.07163277
cg17518965	0.015600432
cg17520176	0.066021667
cg17522249	0.056855863
cg17522601	0.911536594
cg17523380	0.031525906
cg17524886	0.935300566
cg17525003	0.049764408
cg17525406	0.075259032
cg17526300	0.106049872
cg17527798	0.064758871
cg17530977	0.050356056
cg17533684	0.045776515
cg17534899	0.024019542
cg17536532	0.162163565
cg17536848	0.107648482
cg17539235	0.82984081
cg17541922	0.038601034
cg17542385	0.552112088
cg17542835	0.040615046
cg17543123	0.063738149
cg17547537	0.072125668
cg17550582	0.028389096
cg17556578	0.039596336
cg17558126	0.027241031
cg17559549	0.125206549
cg17559711	0.014108973
cg17560179	0.900241715
cg17560720	0.056291015
cg17561435	0.050765481
cg17561452	0.966245473
cg17563769	0.120057972
cg17565490	0.036789071
cg17567317	0.023890848
cg17568035	0.039336619
cg17568996	0.111730136
cg17569486	0.101501783
cg17572572	0.014332314
cg17572791	0.059154127
cg17574251	0.849063775
cg17575811	0.019066519
cg17578903	0.02377263
cg17580045	0.10338179
cg17582250	0.076153822
cg17582777	0.812370808
cg17586860	0.195272508
cg17589175	0.06557549
cg17589341	0.469287019
cg17592292	0.028136159
cg17592734	0.007815649
cg17592812	0.021570035
cg17593391	0.114917985
cg17597195	0.039044569
cg17598875	0.076144577
cg17599586	0.03286591
cg17601843	0.024732621
cg17602451	0.02535163
cg17603184	0.052939677
cg17605084	0.062421689
cg17605847	0.049032259
cg17606683	0.073483934
cg17606785	0.106267408
cg17606881	0.046432981
cg17607024	0.733203956
cg17607231	0.106969494
cg17607973	0.199359366
cg17608500	0.034279169
cg17610929	0.027369497
cg17612991	0.823914526
cg17614750	0.048719815
cg17616707	0.016694592
cg17617223	0.029785766
cg17618092	0.025811089
cg17624892	0.03247506
cg17625032	0.751059669
cg17627559	0.081597644
cg17628717	0.824137028
cg17630127	0.875183888
cg17638468	0.162315594
cg17639046	0.050220171
cg17639059	0.025038046
cg17639290	0.090282806
cg17640201	0.031926304
cg17640322	0.044606491
cg17641104	0.019953571
cg17641252	0.653370573
cg17644208	0.310072579
cg17644867	0.016197775
cg17647273	0.917836166
cg17647744	0.018315544
cg17648241	0.061415847
cg17648620	0.075284266
cg17651821	0.059227786
cg17653969	0.744169896
cg17655614	0.311046746
cg17657618	0.033829197
cg17661881	0.028010661
cg17663463	0.604010159
cg17665193	0.061907684
cg17665608	0.013264611
cg17667972	0.881283707
cg17669700	0.025843967
cg17671157	0.029894723
cg17675150	0.740627128
cg17675882	0.066534131
cg17676096	0.033238756
cg17676574	0.834769737
cg17679246	0.04058466
cg17680902	0.078305587
cg17682309	0.066640698
cg17682828	0.089175802
cg17683775	0.695650739
cg17685628	0.066184668
cg17686885	0.11410674
cg17687282	0.796764391
cg17687962	0.768340733
cg17688525	0.055407717
cg17692403	0.072090561
cg17696091	0.93021862
cg17697457	0.016790681
cg17698643	0.021857731
cg17699374	0.064255502
cg17701886	0.07233815
cg17703212	0.392628462
cg17703324	0.909967573
cg17703554	0.772165779
cg17703658	0.029655132
cg17704839	0.497675379
cg17705056	0.041924391
cg17706173	0.872879424
cg17709466	0.028261374
cg17709676	0.029000838
cg17709873	0.674171567
cg17709884	0.095366427
cg17710288	0.091284362
cg17711870	0.248903286
cg17714030	0.848782566
cg17714794	0.074755123
cg17714799	0.363866291
cg17718210	0.03226496
cg17718302	0.044074901
cg17718515	0.132453982
cg17720231	0.12415194
cg17720233	0.750266677
cg17723549	0.831415027
cg17724365	0.161499028
cg17725968	0.798265405
cg17726022	0.039968748
cg17727529	0.103160254
cg17729667	0.073011989
cg17729941	0.610223302
cg17731079	0.011813863
cg17731261	0.019468421
cg17732044	0.051080974
cg17732521	0.052752442
cg17733100	0.056400693
cg17733331	0.068698595
cg17736259	0.970471148
cg17738133	0.026097443
cg17738194	0.63543173
cg17738494	0.021657956
cg17740399	0.021343024
cg17740645	0.240749889
cg17741106	0.042901003
cg17741291	0.032885834
cg17742155	0.035011649
cg17742874	0.025415681
cg17745122	0.01537372
cg17746675	0.07829996
cg17747005	0.106406482
cg17747332	0.025182027
cg17749384	0.795307012
cg17749443	0.062952822
cg17749520	0.923195743
cg17749961	0.106533663
cg17751569	0.777008575
cg17751867	0.031640588
cg17753124	0.469960247
cg17754680	0.824916126
cg17754980	0.034318766
cg17756392	0.031413829
cg17757055	0.075897241
cg17758148	0.713162966
cg17758721	0.098684222
cg17765461	0.108277707
cg17767184	0.099677305
cg17767931	0.6493208
cg17769158	0.924254979
cg17769238	0.601773315
cg17770886	0.102023983
cg17771150	0.062333261
cg17774305	0.037904322
cg17774418	0.670450286
cg17775713	0.505296652
cg17776353	0.025340971
cg17777592	0.364317291
cg17778120	0.845122597
cg17778867	0.754706248
cg17780098	0.01178095
cg17783509	0.181520039
cg17784922	0.804057536
cg17786776	0.585632905
cg17787710	0.035426171
cg17788013	0.803179758
cg17788682	0.017634114
cg17788832	0.144051149
cg17790333	0.782153
cg17791617	0.768702659
cg17791651	0.606418949
cg17791766	0.11265986
cg17791936	0.849665653
cg17792192	0.78727101
cg17793621	0.037392103
cg17794261	0.028480805
cg17795240	0.219881501
cg17795586	0.717992037
cg17797815	0.80478397
cg17800442	0.197246331
cg17801256	0.036129965
